avg_liquidity,day,fee_apr,fee_tier,fees_usd,lp_addr,num_trades,token_pair,tvl_usd,volume_to_tvl,volume_usd
10567816975006,2024-07-20 03:00:00.000 UTC,8.104628079763643e-14,0.01%,8.686377465867684e-05,0x9595edbefc82535a02312a4c42cc91e6e9df8f67,1,USDC-WETH,283362089097.0548,3.065469164752134e-12,0.8686377465867684
2.4695949038273396e+22,2024-07-20 04:00:00.000 UTC,0.030589820598627693,0.30%,55.9183746414438,0x2ae3d6096d8215ac2acddf30c60caa984ea5debe,32,WETH-WLD,667222.178642557,0.027935909222526152,18639.4582138146
43015489574410535000,2024-07-20 04:00:00.000 UTC,0.016608071443519057,1.00%,257.7960709225593,0xd1f1bad4c9e6c44dec1e9bf3b94902205c5cd6c3,1133,USDC-WLD,5665652.764493654,0.004550156559861093,25779.607092255934
2187109904819091500,2024-07-20 04:00:00.000 UTC,0.007243760387326548,1.00%,24.296322750080492,0xdc6cb16b8d635ef255cef370263c35ac0007186a,2,USDC-WLD,1224247.811860674,0.001984591886927999,2429.632275008049
8.423571972397462e+22,2024-07-20 04:00:00.000 UTC,0.004097413824287743,0.05%,27.31654868500892,0xfc1f3296458f9b2a27a0b91dd7681c4020e09d05,107,OP-WETH,2433374.0006645676,0.022451582598933525,54633.097370017866
22427759905,2024-07-20 04:00:00.000 UTC,0.004070030996031759,0.05%,0.0032893863531125,0x2926736c30ef3649f9e6b5c5918ea88871f79f2b,2,USDC-USDT,294.99186125763964,0.022301539704104714,6.578772706225
3707554061120762.5,2024-07-20 04:00:00.000 UTC,0.003801493901932629,0.01%,6.344427797864727,0x2ab22ac86b25bd448a4d9dc041bd2384655299c4,10,USDC-USDC,609159.5057056611,0.10415051786010021,63444.277978647275
203897058886924220,2024-07-20 04:00:00.000 UTC,0.0030219294606559366,0.05%,20.50383796113166,0x1fb3cf6e48f1e7b10213e7b6d87d4c073c7fdb7b,118,USDC-WETH,2476530.625002415,0.016558517592417544,41007.675922263305
30587512100024756,2024-07-20 04:00:00.000 UTC,0.002271083829116227,0.05%,23.391648840186548,0x85c31ffa3706d1cce9d525a00f1c7d4a2911754c,23,WBTC-WETH,3759417.2954351404,0.012444294954215262,46783.29768037311
5.248994566016703e+22,2024-07-20 04:00:00.000 UTC,0.0020027080025275534,0.30%,24.42015415795815,0x0392b358ce4547601befa962680bede836606ae2,13,SNX-WETH,4450651.945518435,0.0018289570799133465,8140.051385986051
10358208088604440,2024-07-20 04:00:00.000 UTC,0.0017133271515912263,0.30%,5.709006799675463,0x73b14a78a0d396c521f954532d43fd5ffe385216,2,WBTC-WETH,1216222.7628094999,0.0015646823302028262,1903.0022665584875
1461404651105811.5,2024-07-20 04:00:00.000 UTC,0.0011298695893879884,0.30%,0.15521995164082214,0xc1738d90e2e26c35784a0d3e3d8a9f795074bca4,20,USDC-WETH,50143.204917439914,0.0010318443738381545,51.73998388027406
1.6623085196739985e+23,2024-07-20 04:00:00.000 UTC,0.0008139549096186638,0.30%,50.236927728028036,0x68f5c0a2de713a54991e01858fd27a3832401849,13,OP-WETH,22527634.398281567,0.0007433378170096156,16745.642576009344
